,battery_power,blue,clock_speed,screen_size,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,talk_time,three_g,touch_screen,wifi,price_range
189,0.1831,0,0.13999999999999999,0.119,1,0.02,0,0.43,0.9,0.15,0.5,0.05,0.0611,0.1381,0.3834,0.13,1,1,1,3
190,0.0596,0,0.13999999999999999,0.06,0,0.08,0,0.46,0.6,0.165,0.1,0.18,0.0953,0.0984,0.2505,0.15,1,1,0,1
191,0.1562,1,0.13,0.12,1,0.01,1,0.07,0.2,0.19,0.5,0.15,0.0642,0.1533,0.2243,0.06,1,0,0,2
192,0.149,1,0.05,0.153,1,0.04,1,0.64,0.3,0.15,0.8,0.08,0.1417,0.1464,0.36,0.07,1,1,1,3
193,0.1523,1,0.24,0.216,0,0.05,1,0.57,0.2,0.117,0.2,0.06,0.0247,0.0539,0.3971,0.1,1,1,1,3
194,0.064,0,0.06,0.035,0,0.0,0,0.2,0.1,0.163,0.4,0.15,0.071,0.1179,0.2844,0.18,1,1,0,2
195,0.1526,0,0.21000000000000002,0.18,0,0.01,1,0.23,0.2,0.117,0.7,0.08,0.0718,0.0751,0.2227,0.03,1,1,0,2
196,0.1989,0,0.25,0.153,1,0.0,1,0.41,0.8,0.094,0.3,0.13,0.11,0.1497,0.1665,0.12,1,1,1,2
197,0.1308,0,0.19,0.03,0,0.0,1,0.61,0.7,0.106,0.3,0.07,0.0059,0.1215,0.3355,0.04,1,0,1,3
198,0.0609,0,0.05,0.11,0,0.03,0,0.26,0.3,0.093,0.4,0.04,0.0938,0.1948,0.1866,0.14,1,1,1,1
199,0.1905,0,0.06,0.052,1,0.09,1,0.36,0.4,0.119,0.3,0.2,0.0825,0.1542,0.1287,0.16,1,0,0,1
200,0.1703,1,0.05,0.02,0,0.0,1,0.22,0.6,0.192,0.1,0.0,0.0286,0.1235,0.1046,0.13,1,0,1,0
201,0.1445,1,0.24,0.028,1,0.07,1,0.2,0.4,0.173,0.7,0.15,0.1273,0.1345,0.1441,0.13,1,1,1,1
202,0.1087,0,0.13,0.084,0,0.0,1,0.16,0.3,0.166,0.3,0.09,0.0295,0.0589,0.069,0.06,1,0,1,0
203,0.0671,0,0.09,0.024,1,0.1,0,0.3,0.7,0.105,0.7,0.17,0.0852,0.1182,0.2504,0.15,1,0,0,2
204,0.1472,1,0.22999999999999998,0.285,0,0.06,0,0.61,0.1,0.168,0.6,0.19,0.071,0.1052,0.2677,0.08,1,0,0,2
205,0.0765,0,0.05,0.077,1,0.0,1,0.47,0.3,0.115,0.8,0.01,0.1277,0.1429,0.2243,0.04,1,0,1,2
206,0.1642,0,0.05,0.052,1,0.16,1,0.08,0.3,0.171,0.6,0.17,0.0129,0.0873,0.2984,0.17,1,0,1,2
207,0.1265,0,0.15,0.0,0,0.07,0,0.49,0.7,0.182,0.5,0.16,0.069,0.0836,0.1362,0.12,0,0,1,1
208,0.0664,1,0.11000000000000001,0.285,1,0.01,1,0.51,0.1,0.11,0.7,0.04,0.0701,0.1478,0.3629,0.06,1,1,1,3
209,0.1277,1,0.05,0.306,1,0.0,1,0.35,0.4,0.142,0.6,0.06,0.0309,0.146,0.3559,0.06,1,1,0,3
210,0.1395,0,0.18,0.0,1,0.0,0,0.23,0.1,0.111,0.3,0.01,0.0213,0.0705,0.2571,0.13,1,0,1,2
211,0.1539,1,0.26,0.135,0,0.0,0,0.41,0.1,0.159,0.8,0.0,0.1112,0.1666,0.2107,0.1,1,0,1,2
212,0.1049,1,0.22000000000000003,0.033,0,0.09,0,0.63,0.5,0.135,0.5,0.17,0.0199,0.1077,0.1022,0.13,0,0,0,0
213,0.1827,0,0.16999999999999998,0.126,0,0.04,1,0.39,0.5,0.128,0.5,0.16,0.0055,0.102,0.2844,0.1,1,1,0,2
214,0.0903,0,0.1,0.045,1,0.0,1,0.5,0.4,0.091,0.1,0.0,0.123,0.1235,0.0711,0.1,1,1,0,0
215,0.1987,1,0.05,0.09,0,0.03,1,0.53,1.0,0.181,0.3,0.07,0.1052,0.1516,0.3117,0.08,1,1,1,3
216,0.1154,0,0.12,0.015,1,0.0,1,0.49,0.2,0.181,0.8,0.02,0.0541,0.1499,0.0978,0.07,1,0,1,0
217,0.1336,0,0.09,0.013,0,0.05,1,0.17,0.2,0.194,0.5,0.09,0.0055,0.0583,0.1869,0.16,1,1,1,1
218,0.1886,0,0.05,0.112,0,0.0,1,0.24,0.4,0.112,0.3,0.01,0.0809,0.1958,0.1179,0.2,1,0,1,1
219,0.1551,0,0.11000000000000001,0.088,0,0.04,0,0.51,0.1,0.088,0.5,0.06,0.1738,0.1995,0.3844,0.04,0,1,0,3
220,0.085,1,0.16,0.323,1,0.06,1,0.29,0.5,0.133,0.5,0.19,0.0404,0.0642,0.0593,0.1,1,0,1,0
221,0.066,0,0.05,0.03,0,0.05,1,0.4,0.5,0.111,0.2,0.1,0.0262,0.1178,0.0588,0.18,1,1,1,0
222,0.1225,1,0.21000000000000002,0.132,1,0.08,0,0.13,0.5,0.116,0.4,0.12,0.0759,0.1404,0.3836,0.11,0,0,0,3
223,0.1452,1,0.05,0.12,1,0.01,1,0.25,0.9,0.123,0.6,0.11,0.0042,0.104,0.2669,0.13,1,0,0,2
224,0.1686,1,0.27999999999999997,0.154,1,0.03,0,0.38,0.1,0.166,0.4,0.04,0.0397,0.1453,0.2958,0.02,0,0,0,3
225,0.1634,1,0.13999999999999999,0.066,0,0.01,1,0.17,0.2,0.2,0.2,0.05,0.0964,0.1677,0.3031,0.06,1,1,1,3
226,0.1708,1,0.24,0.024,1,0.18,1,0.49,0.1,0.109,0.1,0.19,0.0233,0.0517,0.3388,0.16,1,1,1,3
227,0.1151,1,0.29,0.144,1,0.0,0,0.31,0.6,0.128,0.8,0.01,0.1022,0.156,0.2377,0.13,0,1,0,2
228,0.1578,0,0.19,0.304,1,0.02,1,0.37,0.1,0.138,0.4,0.19,0.0411,0.1226,0.2458,0.03,1,0,1,2
229,0.1689,0,0.18,0.014,0,0.17,0,0.24,0.3,0.127,0.3,0.18,0.0954,0.12,0.2766,0.07,0,1,1,3
230,0.1488,0,0.05,0.14,0,0.01,0,0.39,0.8,0.112,0.5,0.06,0.1528,0.1647,0.3054,0.19,0,0,0,3
231,0.1313,1,0.18,0.11,1,0.04,0,0.09,0.4,0.105,0.1,0.06,0.0416,0.1308,0.3791,0.06,0,1,1,3
232,0.1715,0,0.1,0.102,1,0.04,1,0.31,0.5,0.083,0.8,0.17,0.0638,0.1615,0.0625,0.13,1,0,0,0
233,0.1442,0,0.1,0.03,1,0.0,0,0.27,0.1,0.192,0.3,0.19,0.0231,0.0687,0.2227,0.2,1,1,0,1
234,0.0528,0,0.16999999999999998,0.072,0,0.12,1,0.06,0.8,0.142,0.2,0.15,0.0574,0.0637,0.3256,0.06,1,1,0,2
235,0.1523,1,0.18,0.152,0,0.06,1,0.11,0.1,0.129,0.1,0.08,0.0148,0.1606,0.0707,0.19,1,1,0,0
236,0.1133,0,0.13999999999999999,0.216,0,0.03,0,0.42,0.1,0.199,0.5,0.12,0.073,0.1543,0.1457,0.2,1,0,1,1
237,0.1718,1,0.25,0.007,1,0.14,1,0.06,0.1,0.183,0.5,0.16,0.0564,0.098,0.3755,0.08,1,1,1,3
238,0.133,0,0.05,0.0,0,0.0,0,0.38,1.0,0.183,0.7,0.01,0.129,0.1441,0.1733,0.11,1,0,1,1
239,0.1799,1,0.05,0.024,0,0.0,0,0.49,0.4,0.107,0.4,0.02,0.0632,0.1383,0.072,0.11,1,1,1,0
240,0.0633,1,0.22000000000000003,0.011,0,0.0,1,0.49,0.1,0.139,0.8,0.01,0.0529,0.1009,0.356,0.16,1,1,1,2
241,0.0724,0,0.27,0.042,1,0.0,0,0.44,0.5,0.187,0.7,0.0,0.1273,0.1754,0.2311,0.07,1,0,0,2
242,0.0822,1,0.05,0.01,0,0.0,1,0.51,0.3,0.157,0.6,0.2,0.0667,0.086,0.3846,0.03,1,0,0,3
243,0.1918,0,0.19,0.007,0,0.02,0,0.1,0.6,0.11,0.5,0.1,0.117,0.1543,0.1717,0.16,1,1,1,2
244,0.1891,0,0.27999999999999997,0.048,0,0.07,1,0.37,0.4,0.129,0.7,0.14,0.0169,0.1108,0.3704,0.11,1,0,0,3
245,0.1373,1,0.1,0.024,1,0.02,0,0.5,0.2,0.127,0.7,0.12,0.0105,0.0673,0.38,0.14,1,0,0,3
246,0.0862,1,0.08,0.048,1,0.03,0,0.23,0.4,0.165,0.2,0.15,0.0793,0.1758,0.0278,0.11,0,0,1,0
247,0.1273,0,0.1,0.27,0,0.03,1,0.48,0.4,0.099,0.4,0.15,0.049,0.0886,0.1767,0.11,1,1,0,1
248,0.0957,1,0.25,0.06,0,0.04,0,0.07,0.8,0.107,0.5,0.1,0.1201,0.1485,0.1846,0.07,1,0,1,1
249,0.1617,1,0.13,0.0,1,0.03,1,0.3,0.7,0.105,0.2,0.04,0.0246,0.1038,0.0829,0.1,1,0,0,0
250,0.0893,0,0.25,0.007,1,0.0,0,0.55,0.6,0.183,0.2,0.01,0.0417,0.0946,0.2986,0.06,0,1,1,2
251,0.121,0,0.05,0.153,0,0.0,0,0.63,0.1,0.093,0.5,0.0,0.1177,0.1462,0.2394,0.07,0,0,0,2
252,0.0708,1,0.27,0.03,1,0.0,1,0.63,1.0,0.195,0.8,0.07,0.0078,0.0654,0.2169,0.07,1,1,1,1
253,0.0835,0,0.11000000000000001,0.065,1,0.02,0,0.07,0.2,0.101,0.4,0.07,0.0323,0.1604,0.1181,0.15,1,1,1,0
254,0.145,1,0.27,0.135,1,0.09,0,0.19,0.6,0.131,0.1,0.17,0.0707,0.1882,0.0575,0.12,0,0,0,0
255,0.0973,1,0.15,0.024,0,0.05,1,0.57,0.2,0.19,0.7,0.16,0.0457,0.1816,0.2977,0.02,1,0,0,2
256,0.0601,1,0.13999999999999999,0.096,0,0.04,1,0.04,0.1,0.154,0.4,0.13,0.0356,0.0765,0.0532,0.1,1,1,1,0
257,0.0507,1,0.05,0.0,1,0.01,0,0.32,0.5,0.141,0.7,0.11,0.0936,0.1398,0.1702,0.05,1,1,1,1
258,0.0564,0,0.18,0.112,1,0.0,1,0.51,0.5,0.168,0.3,0.01,0.0912,0.198,0.1074,0.15,1,1,0,0
259,0.1559,1,0.16,0.009,1,0.06,1,0.06,0.5,0.162,0.6,0.17,0.0179,0.1559,0.3352,0.03,1,1,1,3
260,0.0754,0,0.05,0.018,1,0.07,1,0.59,0.7,0.178,0.7,0.1,0.1914,0.1928,0.1027,0.05,1,0,0,1
261,0.0728,0,0.27,0.005,1,0.0,0,0.25,0.2,0.088,0.4,0.01,0.0526,0.1529,0.2039,0.12,1,1,1,1
262,0.1431,1,0.05,0.021,0,0.0,1,0.56,0.6,0.191,0.1,0.01,0.0156,0.0952,0.0461,0.08,1,0,0,0
263,0.0767,0,0.15,0.0,0,0.04,0,0.28,0.7,0.175,0.4,0.1,0.0344,0.1517,0.0527,0.15,0,1,0,0
264,0.1722,0,0.26,0.0,0,0.08,0,0.18,0.8,0.177,0.2,0.16,0.0865,0.1741,0.3271,0.15,1,0,1,3
265,0.1992,1,0.16,0.027,0,0.05,1,0.57,1.0,0.1,0.2,0.15,0.1552,0.1596,0.0606,0.04,1,1,1,1
266,0.1876,0,0.05,0.08,0,0.1,1,0.4,0.3,0.086,0.6,0.14,0.0546,0.1564,0.2513,0.16,1,1,0,3
267,0.1054,0,0.11000000000000001,0.072,1,0.1,1,0.38,0.4,0.136,0.6,0.12,0.1097,0.1222,0.1675,0.14,1,1,1,1
268,0.1283,1,0.16,0.054,1,0.04,0,0.47,0.9,0.093,0.5,0.05,0.0372,0.0692,0.2698,0.17,1,1,0,2
269,0.1281,1,0.22999999999999998,0.012,1,0.0,0,0.28,0.3,0.148,0.1,0.06,0.1285,0.1617,0.1129,0.06,0,1,0,1
270,0.1066,0,0.06,0.247,0,0.02,1,0.07,0.9,0.114,0.7,0.18,0.1242,0.1571,0.0468,0.06,1,1,0,0
271,0.073,0,0.21000000000000002,0.285,1,0.0,1,0.04,0.1,0.089,0.8,0.02,0.0302,0.1247,0.121,0.04,1,1,1,0
272,0.1053,1,0.08,0.102,1,0.07,1,0.45,0.3,0.103,0.1,0.12,0.0594,0.1767,0.3086,0.05,1,1,1,3
273,0.1611,1,0.05,0.032,1,0.11,0,0.03,0.6,0.098,0.3,0.14,0.0303,0.0714,0.1595,0.09,1,0,1,1
274,0.0793,0,0.1,0.221,1,0.05,1,0.3,0.9,0.133,0.2,0.15,0.1858,0.1935,0.2332,0.14,1,1,1,2
275,0.122,0,0.29,0.209,0,0.03,0,0.62,0.5,0.125,0.4,0.08,0.0403,0.1933,0.2589,0.15,1,1,1,2
276,0.1662,0,0.05,0.045,0,0.0,1,0.61,0.8,0.126,0.4,0.13,0.0032,0.1509,0.376,0.13,1,1,1,3
277,0.1281,1,0.27999999999999997,0.016,1,0.03,1,0.08,0.3,0.144,0.4,0.19,0.059,0.0954,0.1851,0.09,1,1,0,1
278,0.0538,0,0.08,0.032,0,0.12,1,0.02,0.8,0.177,0.7,0.13,0.0235,0.0662,0.0417,0.09,1,0,1,0
279,0.0823,1,0.05,0.117,0,0.0,0,0.39,0.4,0.187,0.8,0.04,0.063,0.0888,0.0294,0.11,0,0,1,0
280,0.1733,1,0.27999999999999997,0.272,0,0.03,1,0.36,1.0,0.119,0.6,0.2,0.0357,0.0527,0.3576,0.09,1,0,0,3
281,0.1429,0,0.15,0.077,1,0.0,1,0.4,0.9,0.1,0.3,0.14,0.0246,0.082,0.3945,0.18,1,0,1,3
282,0.1839,1,0.12,0.19,0,0.09,1,0.54,0.5,0.2,0.7,0.11,0.0475,0.1493,0.0927,0.18,1,0,1,1
283,0.0659,0,0.27,0.075,0,0.06,1,0.06,0.5,0.11,0.3,0.07,0.1054,0.1929,0.2044,0.02,1,0,1,1
284,0.1953,1,0.21000000000000002,0.055,1,0.07,0,0.56,0.1,0.158,0.8,0.09,0.0555,0.0764,0.2334,0.04,1,0,0,2
285,0.1172,0,0.19,0.0,0,0.0,1,0.27,0.7,0.164,0.1,0.03,0.0607,0.1092,0.1477,0.06,1,0,0,1
286,0.0612,1,0.19,0.032,1,0.06,0,0.16,0.3,0.102,0.7,0.07,0.136,0.1891,0.3161,0.03,0,0,0,3
287,0.1563,0,0.24,0.035,0,0.0,1,0.24,0.2,0.17,0.8,0.0,0.0142,0.1699,0.366,0.05,1,1,0,3
288,0.1191,0,0.13,0.042,1,0.16,1,0.26,0.8,0.084,0.1,0.2,0.0681,0.0683,0.1604,0.09,1,0,1,1
289,0.0615,1,0.05,0.028,1,0.0,0,0.42,0.6,0.163,0.6,0.04,0.0104,0.1664,0.2211,0.18,0,0,1,1
290,0.1893,1,0.21000000000000002,0.042,1,0.08,0,0.63,0.2,0.134,0.2,0.11,0.0637,0.0763,0.3822,0.18,0,1,1,3
291,0.1563,0,0.16999999999999998,0.011,1,0.1,0,0.16,0.1,0.151,0.7,0.13,0.041,0.0572,0.3922,0.08,0,0,1,3
292,0.1995,1,0.19,0.168,0,0.06,0,0.09,0.8,0.139,0.6,0.18,0.183,0.1963,0.1203,0.18,1,1,1,2
293,0.1517,0,0.05,0.075,0,0.06,1,0.48,0.6,0.143,0.5,0.14,0.0802,0.1489,0.2822,0.11,1,1,1,3
294,0.0832,0,0.16,0.195,1,0.01,1,0.34,0.3,0.108,0.5,0.05,0.0311,0.1294,0.0447,0.12,1,1,0,0
295,0.1162,0,0.2,0.0,0,0.0,1,0.56,0.7,0.114,0.7,0.01,0.0056,0.0997,0.1652,0.2,1,0,0,1
296,0.1595,1,0.26,0.015,0,0.07,0,0.12,0.3,0.121,0.8,0.19,0.0344,0.0655,0.3608,0.16,0,1,0,3
297,0.1329,1,0.1,0.048,0,0.01,0,0.52,0.9,0.181,0.6,0.02,0.1053,0.1458,0.1228,0.06,1,0,1,1
298,0.0928,1,0.05,0.19,1,0.11,0,0.56,0.7,0.08,0.8,0.13,0.0221,0.1243,0.0666,0.05,0,1,0,0
299,0.1656,1,0.05,0.096,1,0.08,1,0.38,0.1,0.105,0.7,0.17,0.0506,0.0519,0.1499,0.19,1,0,1,1
300,0.1937,1,0.16999999999999998,0.02,0,0.17,0,0.58,0.6,0.189,0.1,0.19,0.1728,0.1767,0.3321,0.14,1,1,0,3
301,0.0977,1,0.11000000000000001,0.007,1,0.02,0,0.57,0.6,0.181,0.6,0.07,0.0063,0.0566,0.1206,0.08,0,1,1,0
302,0.0768,1,0.09,0.057,0,0.16,1,0.56,0.1,0.113,0.1,0.2,0.0418,0.0515,0.0952,0.16,1,0,1,0
303,0.1464,1,0.05,0.015,1,0.11,0,0.12,0.9,0.117,0.2,0.14,0.0854,0.1168,0.3927,0.15,0,1,1,3
304,0.1177,0,0.09,0.09,0,0.01,1,0.29,0.4,0.191,0.2,0.08,0.0178,0.0882,0.0311,0.19,1,0,0,0
305,0.1348,0,0.2,0.198,0,0.18,0,0.52,0.3,0.098,0.3,0.2,0.1869,0.1942,0.0955,0.07,1,1,1,1
306,0.1956,0,0.22000000000000003,0.013,0,0.0,1,0.37,0.5,0.087,0.3,0.02,0.0185,0.0776,0.1109,0.19,1,1,0,1
307,0.1751,0,0.05,0.048,1,0.06,0,0.08,0.6,0.178,0.6,0.2,0.017,0.0564,0.2969,0.17,0,0,1,2
308,0.153,0,0.2,0.11,0,0.11,0,0.42,0.8,0.177,0.6,0.13,0.0454,0.1975,0.0725,0.19,0,0,1,0
309,0.1997,1,0.18,0.042,1,0.01,0,0.4,0.5,0.185,0.4,0.08,0.0866,0.1212,0.1655,0.15,1,0,0,2
310,0.1414,1,0.15,0.192,1,0.05,0,0.44,0.5,0.18,0.2,0.06,0.0044,0.1118,0.349,0.13,0,1,0,3
311,0.1707,0,0.13999999999999999,0.0,0,0.0,0,0.41,0.8,0.08,0.7,0.02,0.1331,0.1388,0.1774,0.1,0,0,0,2
312,0.0894,0,0.05,0.0,1,0.01,1,0.5,0.5,0.199,0.3,0.14,0.1285,0.1462,0.3615,0.06,1,0,1,3
313,0.0645,0,0.12,0.036,0,0.06,1,0.41,0.7,0.184,0.8,0.17,0.0741,0.113,0.0714,0.13,1,1,0,0
314,0.1163,0,0.27999999999999997,0.038,1,0.0,0,0.49,0.6,0.155,0.2,0.0,0.052,0.0754,0.2768,0.12,0,0,1,2
315,0.1126,0,0.06999999999999999,0.014,0,0.03,0,0.49,0.9,0.165,0.8,0.17,0.0114,0.1726,0.3739,0.13,1,0,0,3
316,0.1648,0,0.06999999999999999,0.008,0,0.06,1,0.64,0.8,0.17,0.4,0.09,0.1153,0.1876,0.061,0.06,1,1,0,1
317,0.117,1,0.09,0.09,0,0.06,1,0.14,0.4,0.199,0.2,0.13,0.0474,0.0709,0.0715,0.2,1,0,1,0
318,0.0508,0,0.08,0.156,0,0.07,1,0.42,0.3,0.094,0.1,0.08,0.0039,0.0557,0.0663,0.07,1,0,0,0
319,0.1097,0,0.21000000000000002,0.07,1,0.06,0,0.64,0.2,0.161,0.3,0.08,0.0419,0.1914,0.1725,0.09,1,0,1,1
320,0.0728,0,0.16999999999999998,0.0,1,0.0,1,0.05,0.6,0.101,0.2,0.2,0.0584,0.0775,0.0834,0.05,1,1,0,0
321,0.198,0,0.05,0.12,1,0.02,1,0.29,0.8,0.177,0.1,0.13,0.0312,0.191,0.3865,0.18,1,0,0,3
322,0.1504,0,0.22999999999999998,0.03,1,0.01,0,0.64,0.9,0.182,0.1,0.02,0.0019,0.1923,0.3059,0.1,0,1,0,3
323,0.1379,1,0.21000000000000002,0.054,1,0.14,1,0.63,1.0,0.083,0.1,0.17,0.0207,0.137,0.0651,0.07,1,1,0,0
324,0.1698,0,0.21000000000000002,0.039,0,0.05,1,0.18,0.9,0.16,0.6,0.2,0.0363,0.0994,0.0796,0.14,1,0,1,0
325,0.092,0,0.21000000000000002,0.07,1,0.05,0,0.25,0.4,0.115,0.7,0.14,0.0209,0.1078,0.0785,0.05,0,1,1,0
326,0.1144,1,0.15,0.0,1,0.0,0,0.21,0.4,0.189,0.1,0.11,0.0159,0.0724,0.3252,0.08,0,0,0,2
327,0.1995,1,0.05,0.165,0,0.06,0,0.26,0.2,0.129,0.1,0.15,0.0649,0.1104,0.1322,0.07,0,1,1,1
328,0.143,0,0.05,0.007,1,0.01,0,0.27,0.5,0.183,0.1,0.16,0.1132,0.1182,0.2832,0.15,0,1,1,2
329,0.0972,1,0.05,0.066,1,0.05,0,0.13,0.4,0.193,0.5,0.08,0.1392,0.1795,0.1615,0.13,0,1,0,1
330,0.0662,0,0.05,0.255,0,0.05,0,0.2,0.8,0.138,0.1,0.1,0.1001,0.1224,0.2125,0.15,0,1,1,1
331,0.1867,0,0.22999999999999998,0.006,0,0.0,1,0.09,0.1,0.191,0.6,0.03,0.0712,0.1442,0.099,0.02,1,0,1,1
332,0.173,0,0.2,0.0,1,0.0,1,0.2,0.1,0.143,0.4,0.1,0.0418,0.1023,0.1595,0.12,1,1,0,1
333,0.1723,1,0.1,0.0,0,0.01,1,0.07,0.6,0.126,0.3,0.17,0.0384,0.1361,0.1213,0.16,1,1,1,1
334,0.1882,1,0.13,0.017,1,0.08,0,0.47,0.2,0.14,0.2,0.13,0.0119,0.0652,0.25,0.11,0,0,1,2
335,0.0803,0,0.08,0.27,1,0.0,0,0.18,0.3,0.106,0.4,0.01,0.0627,0.0935,0.2801,0.12,0,1,0,2
336,0.058,1,0.12,0.015,1,0.0,0,0.47,0.9,0.091,0.3,0.01,0.1086,0.1345,0.3451,0.11,1,1,0,3
337,0.0668,0,0.22999999999999998,0.168,0,0.02,1,0.48,0.3,0.114,0.1,0.19,0.0195,0.1292,0.1201,0.04,1,1,0,0
338,0.1391,0,0.13999999999999999,0.098,0,0.02,1,0.36,0.8,0.182,0.1,0.06,0.0014,0.1256,0.3139,0.14,1,1,0,2
339,0.156,0,0.22999999999999998,0.165,0,0.0,1,0.22,0.8,0.169,0.7,0.01,0.0745,0.1364,0.1938,0.16,1,1,1,2
340,0.0821,0,0.18,0.032,1,0.05,0,0.54,0.1,0.109,0.3,0.09,0.0253,0.1786,0.3185,0.15,1,0,0,2
341,0.0811,1,0.24,0.126,1,0.05,1,0.02,0.3,0.106,0.6,0.13,0.0333,0.1429,0.2111,0.02,1,0,1,1
342,0.1989,1,0.29,0.0,1,0.08,0,0.17,0.1,0.193,0.8,0.15,0.0629,0.0682,0.2369,0.18,1,1,0,2
343,0.1034,1,0.27,0.017,1,0.06,0,0.37,0.7,0.12,0.7,0.2,0.0707,0.1199,0.3625,0.12,0,1,1,3
344,0.0618,0,0.21000000000000002,0.13,0,0.02,0,0.06,0.3,0.086,0.1,0.04,0.1314,0.1688,0.1051,0.15,0,0,1,0
345,0.0654,1,0.13,0.068,0,0.0,1,0.52,0.7,0.196,0.4,0.04,0.1715,0.1898,0.1036,0.13,1,0,0,1
346,0.0576,1,0.27999999999999997,0.0,0,0.02,1,0.1,0.2,0.184,0.5,0.07,0.0513,0.1438,0.2938,0.05,1,1,1,2
347,0.0667,1,0.06,0.0,0,0.06,1,0.03,0.7,0.185,0.6,0.13,0.0013,0.1463,0.2855,0.19,1,0,1,2
348,0.0869,1,0.1,0.039,0,0.07,1,0.57,0.6,0.118,0.1,0.15,0.1243,0.1584,0.2727,0.08,1,0,0,2
349,0.0635,1,0.05,0.06,1,0.02,0,0.42,0.4,0.149,0.3,0.04,0.03,0.1059,0.2973,0.18,0,0,1,2
350,0.0609,1,0.3,0.165,0,0.15,1,0.44,0.3,0.117,0.1,0.16,0.0058,0.1253,0.2581,0.15,1,0,1,1
351,0.1557,0,0.27999999999999997,0.288,1,0.16,0,0.02,0.1,0.123,0.5,0.2,0.1107,0.1442,0.269,0.09,0,0,1,3
352,0.1604,1,0.16999999999999998,0.13,0,0.02,0,0.33,1.0,0.191,0.8,0.05,0.0134,0.0939,0.0916,0.12,0,1,1,0
353,0.1182,0,0.05,0.323,0,0.07,1,0.08,0.5,0.138,0.8,0.16,0.0275,0.0986,0.2563,0.19,1,0,0,2
354,0.0848,1,0.21000000000000002,0.0,1,0.1,1,0.19,0.8,0.148,0.7,0.18,0.0176,0.1029,0.3359,0.14,1,0,0,2
355,0.161,1,0.29,0.032,0,0.07,1,0.64,0.9,0.181,0.4,0.12,0.1236,0.128,0.0941,0.09,1,1,0,1
356,0.1828,1,0.21000000000000002,0.238,1,0.0,0,0.17,0.9,0.199,0.1,0.01,0.0336,0.0898,0.228,0.04,0,0,0,2
357,0.088,0,0.2,0.135,1,0.01,1,0.5,0.5,0.194,0.7,0.03,0.1116,0.1381,0.0827,0.06,1,0,1,0
358,0.1394,1,0.09,0.011,1,0.1,1,0.62,0.3,0.175,0.5,0.13,0.101,0.1565,0.0473,0.2,1,1,0,0
359,0.196,1,0.22999999999999998,0.07,1,0.01,1,0.61,0.3,0.086,0.7,0.03,0.0205,0.1299,0.3865,0.11,1,0,0,3
360,0.0809,0,0.08,0.126,0,0.1,0,0.21,0.9,0.091,0.7,0.19,0.1453,0.1726,0.1274,0.03,0,0,0,1
361,0.0899,0,0.05,0.011,1,0.13,1,0.57,0.9,0.172,0.2,0.18,0.0788,0.1331,0.0364,0.07,1,1,0,0
362,0.1976,1,0.06999999999999999,0.187,1,0.04,0,0.32,0.8,0.171,0.2,0.07,0.1301,0.1922,0.3699,0.13,0,1,1,3
363,0.0879,0,0.15,0.182,1,0.0,1,0.21,0.8,0.187,0.4,0.02,0.0463,0.1038,0.2927,0.11,1,0,1,2
364,0.0916,1,0.26,0.0,0,0.0,0,0.36,0.3,0.195,0.4,0.12,0.0188,0.0992,0.147,0.14,0,1,0,0
365,0.0763,0,0.16999999999999998,0.024,1,0.08,1,0.02,0.5,0.092,0.8,0.14,0.1028,0.1186,0.105,0.08,1,1,0,0
366,0.0508,0,0.16,0.144,1,0.0,0,0.09,0.4,0.162,0.6,0.02,0.1419,0.192,0.2616,0.1,1,1,1,2
367,0.0825,0,0.29,0.016,1,0.0,0,0.34,0.8,0.099,0.8,0.17,0.1471,0.1866,0.2915,0.1,1,1,0,3
368,0.1864,0,0.13999999999999999,0.077,0,0.08,1,0.46,0.7,0.178,0.1,0.12,0.0168,0.0981,0.2686,0.18,1,1,1,2
369,0.1725,0,0.05,0.342,1,0.08,1,0.52,1.0,0.185,0.6,0.12,0.1125,0.1195,0.1243,0.05,1,1,1,1
370,0.1108,1,0.29,0.016,0,0.1,0,0.52,0.1,0.183,0.2,0.12,0.013,0.1706,0.3264,0.13,0,1,1,3
371,0.1011,0,0.11000000000000001,0.042,0,0.04,1,0.36,0.2,0.131,0.7,0.18,0.0481,0.0749,0.2261,0.16,1,1,1,1
372,0.1703,1,0.15,0.005,1,0.17,1,0.55,0.7,0.138,0.5,0.19,0.1411,0.1711,0.2993,0.2,1,1,1,3
373,0.1067,1,0.16999999999999998,0.108,1,0.0,0,0.58,0.5,0.135,0.7,0.0,0.0079,0.0681,0.0706,0.16,0,1,0,0
374,0.1334,1,0.24,0.01,0,0.05,1,0.42,0.6,0.115,0.5,0.14,0.1187,0.1974,0.2542,0.08,1,0,0,3
375,0.0775,1,0.26,0.272,0,0.0,0,0.3,0.4,0.189,0.7,0.1,0.0561,0.151,0.2523,0.09,1,0,1,2
376,0.1899,1,0.06,0.143,0,0.0,0,0.26,0.1,0.151,0.2,0.0,0.0096,0.0814,0.0336,0.04,1,0,1,0
377,0.093,1,0.13,0.077,1,0.01,1,0.14,0.4,0.097,0.6,0.1,0.0077,0.1025,0.2457,0.17,1,1,0,1
378,0.1058,0,0.15,0.063,0,0.02,0,0.19,0.4,0.166,0.4,0.14,0.0493,0.1247,0.0418,0.16,0,0,1,0
